Year,Month,Neighborhood,Rainfall_In,SVI,Canopy_Pct,Depth_m,Property_Loss_USD
2011,9,Washington Park,0.32,0.15,35,0.0,0.0
2011,9,Montbello,1.25,0.75,15,0.35,17525.3
2011,9,Cherry Creek,0.71,0.1,28,0.12,24981.74
2011,9,Five Points,1.09,0.82,12,0.51,25721.89
2011,10,Cherry Creek,1.48,0.1,28,0.43,86188.71
2011,10,Washington Park,0.08,0.15,35,0.0,0.0
2011,10,Cherry Creek,1.41,0.1,28,0.4,80575.48
2011,10,Cherry Creek,1.99,0.1,28,0.64,127567.88
2011,10,Cherry Creek,0.37,0.1,28,0.0,0.0
2011,10,Five Points,1.01,0.82,12,0.48,24119.77
2011,10,Cherry Creek,1.22,0.1,28,0.33,65993.36
2011,10,Cherry Creek,0.59,0.1,28,0.08,15185.35
2011,10,Cherry Creek,1.47,0.1,28,0.43,85720.27
2011,10,Montbello,1.39,0.75,15,0.41,20295.14
2011,10,Washington Park,0.53,0.15,35,0.0,0.0
2011,10,Washington Park,0.93,0.15,35,0.11,22574.26
2011,10,Washington Park,1.94,0.15,35,0.52,103477.4
2011,10,Elyria-Swansea,1.36,0.94,8,0.71,35708.18
2011,10,Elyria-Swansea,1.45,0.94,8,0.75,37467.48
2011,10,Elyria-Swansea,0.34,0.94,8,0.31,15286.34
2011,10,Five Points,2.45,0.82,12,1.06,53033.26
2011,10,Cherry Creek,1.04,0.1,28,0.26,51313.02
2011,10,Washington Park,0.23,0.15,35,0.0,0.0
2011,10,Cherry Creek,1.72,0.1,28,0.53,105865.31
2011,10,Five Points,0.64,0.82,12,0.33,16742.47
2011,11,Five Points,0.63,0.82,12,0.33,16604.3
2011,11,Cherry Creek,0.86,0.1,28,0.18,36592.09
2011,11,Montbello,0.38,0.75,15,0.0,2.86
2011,11,Elyria-Swansea,3.23,0.94,8,1.46,73170.38
2011,11,Montbello,1.94,0.75,15,0.63,31398.59
2011,11,Cherry Creek,0.68,0.1,28,0.11,22396.58
2011,11,Washington Park,1.23,0.15,35,0.23,46374.8
2011,11,Five Points,1.17,0.82,12,0.55,27494.13
2011,11,Elyria-Swansea,0.53,0.94,8,0.38,19193.46
2011,11,Montbello,0.48,0.75,15,0.04,2185.3
2011,11,Five Points,0.32,0.82,12,0.21,10327.81
2011,11,Montbello,1.25,0.75,15,0.35,17490.53
2011,11,Cherry Creek,1.74,0.1,28,0.54,107420.67
2011,11,Montbello,0.88,0.75,15,0.2,10185.63
2011,11,Elyria-Swansea,0.38,0.94,8,0.32,16178.23
2011,11,Five Points,1.15,0.82,12,0.54,27080.79
2011,11,Elyria-Swansea,0.3,0.94,8,0.29,14490.52
2011,11,Washington Park,0.15,0.15,35,0.0,0.0
2011,11,Cherry Creek,0.34,0.1,28,0.0,0.0
2011,11,Elyria-Swansea,0.47,0.94,8,0.36,17824.33
2011,11,Washington Park,3.03,0.15,35,0.95,190399.66
2011,12,Montbello,0.44,0.75,15,0.03,1291.22
2011,12,Five Points,1.23,0.82,12,0.57,28513.88
2011,12,Washington Park,0.95,0.15,35,0.12,24129.77
2011,12,Washington Park,0.74,0.15,35,0.04,7351.54
2011,12,Five Points,1.02,0.82,12,0.49,24312.89
2011,12,Washington Park,0.54,0.15,35,0.0,0.0
2011,12,Montbello,0.61,0.75,15,0.09,4664.67
2011,12,Five Points,1.28,0.82,12,0.59,29550.84
2011,12,Washington Park,1.46,0.15,35,0.32,64693.55
2011,12,Elyria-Swansea,0.73,0.94,8,0.46,23129.29
2011,12,Washington Park,0.05,0.15,35,0.0,0.0
2011,12,Five Points,3.83,0.82,12,1.61,80623.62
2011,12,Five Points,1.08,0.82,12,0.51,25521.69
2011,12,Washington Park,1.91,0.15,35,0.5,100422.75
2011,12,Washington Park,1.06,0.15,35,0.16,32897.43
2011,12,Montbello,0.13,0.75,15,0.0,0.0
2011,12,Washington Park,1.93,0.15,35,0.51,102152.2
2011,12,Elyria-Swansea,0.66,0.94,8,0.43,21631.35
2011,12,Montbello,1.94,0.75,15,0.63,31306.89
2011,12,Five Points,1.11,0.82,12,0.52,26146.56
2011,12,Five Points,0.89,0.82,12,0.44,21863.7
2012,1,Montbello,1.34,0.75,15,0.39,19369.32
2012,1,Five Points,0.52,0.82,12,0.29,14459.15
2012,1,Montbello,0.16,0.75,15,0.0,0.0
2012,1,Cherry Creek,0.87,0.1,28,0.19,37584.35
2012,1,Elyria-Swansea,0.28,0.94,8,0.28,14151.38
2012,1,Montbello,0.73,0.75,15,0.14,7107.01
2012,1,Montbello,1.11,0.75,15,0.29,14650.43
2012,1,Washington Park,0.78,0.15,35,0.05,10169.4
2012,1,Washington Park,1.49,0.15,35,0.33,66996.4
2012,1,Washington Park,0.68,0.15,35,0.01,2625.08
2012,1,Elyria-Swansea,1.13,0.94,8,0.62,31166.52
2012,1,Elyria-Swansea,0.22,0.94,8,0.26,12979.4
2012,1,Cherry Creek,3.6,0.1,28,1.28,255819.45
2012,1,Montbello,2.52,0.75,15,0.86,42917.55
2012,1,Five Points,0.61,0.82,12,0.32,16226.28
2012,1,Washington Park,0.51,0.15,35,0.0,0.0
2012,1,Washington Park,0.36,0.15,35,0.0,0.0
2012,1,Montbello,0.71,0.75,15,0.14,6781.78
2012,1,Elyria-Swansea,1.14,0.94,8,0.63,31256.91
2012,1,Five Points,0.2,0.82,12,0.16,8041.56
2012,1,Five Points,0.75,0.82,12,0.38,18968.56
2012,2,Montbello,0.35,0.75,15,0.0,0.0
2012,2,Elyria-Swansea,0.3,0.94,8,0.29,14466.66
2012,2,Washington Park,0.43,0.15,35,0.0,0.0
2012,2,Montbello,0.99,0.75,15,0.25,12346.0
2012,2,Five Points,1.65,0.82,12,0.74,37061.64
2012,2,Washington Park,0.37,0.15,35,0.0,0.0
2012,2,Montbello,0.69,0.75,15,0.13,6376.37
2012,2,Five Points,2.22,0.82,12,0.97,48376.91
2012,2,Elyria-Swansea,0.45,0.94,8,0.35,17463.82
2012,2,Cherry Creek,1.24,0.1,28,0.34,67351.26
2012,2,Elyria-Swansea,0.48,0.94,8,0.36,18118.65
2012,2,Five Points,0.96,0.82,12,0.46,23220.97
2012,2,Cherry Creek,1.24,0.1,28,0.34,67048.49
2012,2,Elyria-Swansea,0.64,0.94,8,0.43,21317.47
2012,2,Five Points,0.66,0.82,12,0.35,17280.12
2012,2,Cherry Creek,0.18,0.1,28,0.0,0.0
2012,2,Elyria-Swansea,0.37,0.94,8,0.32,15917.98
2012,2,Five Points,0.33,0.82,12,0.21,10660.87
2012,2,Five Points,0.81,0.82,12,0.41,20287.79
2012,2,Cherry Creek,0.65,0.1,28,0.1,20333.36
2012,2,Cherry Creek,2.33,0.1,28,0.77,154668.76
2012,3,Washington Park,0.9,0.15,35,0.1,20093.25
2012,3,Montbello,0.97,0.75,15,0.24,11809.97
2012,3,Cherry Creek,0.26,0.1,28,0.0,0.0
2012,3,Washington Park,0.74,0.15,35,0.04,7138.24
2012,3,Washington Park,1.68,0.15,35,0.41,82214.89
2012,3,Montbello,1.68,0.75,15,0.52,26013.79
2012,3,Cherry Creek,0.44,0.1,28,0.02,3363.38
2012,3,Elyria-Swansea,0.46,0.94,8,0.36,17782.98
2012,3,Cherry Creek,1.06,0.1,28,0.26,52945.1
2012,3,Five Points,1.52,0.82,12,0.69,34405.32
2012,3,Elyria-Swansea,1.7,0.94,8,0.85,42522.9
2012,3,Five Points,0.89,0.82,12,0.43,21722.7
2012,3,Washington Park,0.13,0.15,35,0.0,0.0
2012,3,Elyria-Swansea,1.8,0.94,8,0.89,44487.75
2012,3,Elyria-Swansea,0.82,0.94,8,0.5,24880.65
2012,3,Washington Park,2.43,0.15,35,0.71,142334.24
2012,3,Cherry Creek,0.92,0.1,28,0.21,41647.77
2012,3,Five Points,0.66,0.82,12,0.34,17182.28
2012,3,Montbello,0.46,0.75,15,0.03,1629.36
2012,3,Montbello,0.62,0.75,15,0.1,4836.44
2012,3,Cherry Creek,1.12,0.1,28,0.29,57861.09
2012,4,Washington Park,0.18,0.15,35,0.0,0.0
2012,4,Five Points,0.69,0.82,12,0.36,17861.89
2012,4,Washington Park,1.73,0.15,35,0.43,86484.13
2012,4,Five Points,0.97,0.82,12,0.47,23492.97
2012,4,Five Points,0.32,0.82,12,0.21,10398.48
2012,4,Washington Park,0.69,0.15,35,0.01,2998.78
2012,4,Washington Park,1.0,0.15,35,0.14,28113.44
2012,4,Cherry Creek,0.8,0.1,28,0.16,31887.25
2012,4,Elyria-Swansea,0.97,0.94,8,0.56,27843.92
2012,4,Montbello,0.74,0.75,15,0.14,7231.02
2012,4,Five Points,0.53,0.82,12,0.29,14644.55
2012,4,Montbello,0.07,0.75,15,0.0,0.0
2012,4,Elyria-Swansea,1.34,0.94,8,0.7,35249.23
2012,4,Elyria-Swansea,0.91,0.94,8,0.53,26736.71
2012,4,Washington Park,0.19,0.15,35,0.0,0.0
2012,4,Cherry Creek,2.17,0.1,28,0.71,141688.47
2012,4,Cherry Creek,0.21,0.1,28,0.0,0.0
2012,4,Five Points,2.77,0.82,12,1.19,59425.38
2012,4,Washington Park,0.63,0.15,35,0.0,0.0
2012,4,Washington Park,2.4,0.15,35,0.7,139808.05
2012,4,Washington Park,0.58,0.15,35,0.0,0.0
2012,5,Five Points,0.6,0.82,12,0.32,15940.74
2012,5,Five Points,2.53,0.82,12,1.09,54558.03
2012,5,Elyria-Swansea,1.0,0.94,8,0.57,28598.09
2012,5,Montbello,2.38,0.75,15,0.8,40162.22
2012,5,Washington Park,2.52,0.15,35,0.75,149359.03
2012,5,Five Points,5.65,0.82,12,2.34,116998.84
2012,5,Elyria-Swansea,2.93,0.94,8,1.34,67097.23
2012,5,Montbello,0.54,0.75,15,0.07,3345.07
2012,5,Elyria-Swansea,1.85,0.94,8,0.91,45402.55
2012,5,Washington Park,3.23,0.15,35,1.03,206433.07
2012,5,Elyria-Swansea,4.26,0.94,8,1.87,93628.37
2012,5,Elyria-Swansea,0.69,0.94,8,0.45,22376.08
2012,5,Five Points,2.17,0.82,12,0.95,47480.22
2012,5,Washington Park,4.63,0.15,35,1.59,318529.7
2012,5,Montbello,3.94,0.75,15,1.42,71222.52
2012,5,Five Points,0.62,0.82,12,0.33,16335.78
2012,5,Montbello,2.78,0.75,15,0.96,48139.15
2012,5,Montbello,0.91,0.75,15,0.22,10789.75
2012,5,Elyria-Swansea,7.09,0.94,8,3.01,150388.07
2012,5,Montbello,1.2,0.75,15,0.33,16491.55
2012,5,Elyria-Swansea,7.93,0.94,8,3.34,167050.52
2012,6,Elyria-Swansea,2.46,0.94,8,1.15,57678.73
2012,6,Washington Park,0.79,0.15,35,0.05,10885.0
2012,6,Elyria-Swansea,1.53,0.94,8,0.78,39158.44
2012,6,Cherry Creek,5.04,0.1,28,1.86,371371.91
2012,6,Cherry Creek,1.3,0.1,28,0.36,72363.97
2012,6,Elyria-Swansea,3.26,0.94,8,1.47,73618.51
2012,6,Cherry Creek,1.12,0.1,28,0.29,57226.37
2012,6,Cherry Creek,2.62,0.1,28,0.89,177589.42
2012,6,Montbello,3.0,0.75,15,1.05,52404.42
2012,6,Montbello,0.23,0.75,15,0.0,0.0
2012,6,Cherry Creek,1.29,0.1,28,0.36,71221.64
2012,6,Montbello,0.51,0.75,15,0.05,2648.86
2012,6,Washington Park,2.12,0.15,35,0.59,117210.29
2012,6,Cherry Creek,2.3,0.1,28,0.76,152177.49
2012,6,Elyria-Swansea,1.16,0.94,8,0.64,31786.96
2012,6,Five Points,0.6,0.82,12,0.32,16087.98
2012,6,Cherry Creek,12.48,0.1,28,4.83,966531.63
2012,6,Cherry Creek,2.46,0.1,28,0.83,165159.39
2012,6,Cherry Creek,3.08,0.1,28,1.07,214397.21
2012,6,Five Points,7.59,0.82,12,3.11,155713.33
2012,6,Cherry Creek,1.21,0.1,28,0.33,65038.76
2012,7,Elyria-Swansea,0.62,0.94,8,0.42,20986.09
2012,7,Five Points,2.7,0.82,12,1.16,57928.76
2012,7,Washington Park,0.71,0.15,35,0.02,4630.81
2012,7,Elyria-Swansea,1.15,0.94,8,0.63,31549.4
2012,7,Elyria-Swansea,0.61,0.94,8,0.42,20789.28
2012,7,Montbello,0.16,0.75,15,0.0,0.0
2012,7,Cherry Creek,1.03,0.1,28,0.25,50082.29
2012,7,Five Points,2.48,0.82,12,1.07,53640.33
2012,7,Washington Park,0.33,0.15,35,0.0,0.0
2012,7,Montbello,1.81,0.75,15,0.58,28753.49
2012,7,Montbello,3.01,0.75,15,1.06,52792.63
2012,7,Five Points,0.29,0.82,12,0.2,9831.45
2012,7,Washington Park,0.8,0.15,35,0.06,12280.62
2012,7,Five Points,0.37,0.82,12,0.23,11428.18
2012,7,Elyria-Swansea,1.36,0.94,8,0.71,35744.57
2012,7,Washington Park,0.67,0.15,35,0.01,1802.17
2012,7,Elyria-Swansea,0.46,0.94,8,0.36,17765.07
2012,7,Cherry Creek,1.32,0.1,28,0.37,73527.39
2012,7,Five Points,1.3,0.82,12,0.6,30026.2
2012,7,Cherry Creek,1.79,0.1,28,0.55,110916.08
2012,7,Five Points,1.14,0.82,12,0.54,26824.75
2012,8,Cherry Creek,0.76,0.1,28,0.15,29175.06
2012,8,Montbello,0.09,0.75,15,0.0,0.0
2012,8,Five Points,0.54,0.82,12,0.3,14808.62
2012,8,Five Points,0.49,0.82,12,0.28,13789.93
2012,8,Five Points,1.39,0.82,12,0.63,31739.51
2012,8,Washington Park,1.05,0.15,35,0.16,32098.08
2012,8,Elyria-Swansea,1.39,0.94,8,0.73,36345.87
2012,8,Five Points,0.72,0.82,12,0.37,18329.89
2012,8,Elyria-Swansea,0.7,0.94,8,0.45,22517.65
2012,8,Montbello,1.84,0.75,15,0.58,29239.24
2012,8,Washington Park,2.46,0.15,35,0.73,145194.05
2012,8,Five Points,0.29,0.82,12,0.19,9746.15
2012,8,Cherry Creek,0.66,0.1,28,0.11,21097.28
2012,8,Elyria-Swansea,0.77,0.94,8,0.48,23952.33
2012,8,Montbello,0.12,0.75,15,0.0,0.0
2012,8,Washington Park,1.14,0.15,35,0.2,39310.56
2012,8,Elyria-Swansea,0.83,0.94,8,0.5,25069.45
2012,8,Montbello,1.24,0.75,15,0.34,17201.5
2012,8,Montbello,0.35,0.75,15,0.0,0.0
2012,8,Elyria-Swansea,1.43,0.94,8,0.74,37007.26
2012,8,Five Points,1.4,0.82,12,0.64,32035.19
2012,9,Washington Park,1.09,0.15,35,0.18,35406.03
2012,9,Five Points,2.21,0.82,12,0.96,48144.84
2012,9,Five Points,0.21,0.82,12,0.16,8243.83
2012,9,Cherry Creek,1.01,0.1,28,0.24,48594.75
2012,9,Montbello,0.39,0.75,15,0.01,292.36
2012,9,Elyria-Swansea,0.79,0.94,8,0.49,24329.38
2012,9,Elyria-Swansea,0.96,0.94,8,0.56,27771.81
2012,9,Washington Park,1.4,0.15,35,0.3,60329.8
2012,9,Montbello,1.13,0.75,15,0.3,15185.62
2012,9,Washington Park,0.64,0.15,35,0.0,0.0
2012,9,Five Points,0.54,0.82,12,0.3,14826.76
2012,9,Elyria-Swansea,1.2,0.94,8,0.65,32519.42
2012,9,Washington Park,0.12,0.15,35,0.0,0.0
2012,9,Elyria-Swansea,1.89,0.94,8,0.93,46300.56
2012,9,Five Points,0.52,0.82,12,0.29,14469.36
2012,9,Elyria-Swansea,1.0,0.94,8,0.57,28533.28
2012,9,Washington Park,0.04,0.15,35,0.0,0.0
2012,9,Elyria-Swansea,0.89,0.94,8,0.53,26365.58
2012,9,Montbello,0.6,0.75,15,0.09,4565.11
2012,9,Montbello,1.01,0.75,15,0.25,12745.73
2012,9,Elyria-Swansea,1.28,0.94,8,0.68,34188.27
2012,10,Elyria-Swansea,1.34,0.94,8,0.71,35282.0
2012,10,Elyria-Swansea,0.7,0.94,8,0.45,22469.93
2012,10,Montbello,0.71,0.75,15,0.13,6715.14
2012,10,Cherry Creek,0.74,0.1,28,0.13,26849.04
2012,10,Montbello,0.78,0.75,15,0.16,8017.26
2012,10,Elyria-Swansea,0.96,0.94,8,0.56,27785.65
2012,10,Elyria-Swansea,1.0,0.94,8,0.57,28459.01
2012,10,Elyria-Swansea,1.24,0.94,8,0.67,33397.35
2012,10,Washington Park,0.66,0.15,35,0.0,771.05
2012,10,Cherry Creek,1.36,0.1,28,0.39,77093.72
2012,10,Cherry Creek,0.68,0.1,28,0.11,22268.0
2012,10,Cherry Creek,1.12,0.1,28,0.29,57944.28
2012,10,Washington Park,0.44,0.15,35,0.0,0.0
2012,10,Washington Park,0.27,0.15,35,0.0,0.0
2012,10,Cherry Creek,1.1,0.1,28,0.28,56368.33
2012,10,Montbello,0.61,0.75,15,0.1,4768.62
2012,10,Five Points,2.41,0.82,12,1.04,52193.39
2012,10,Montbello,0.42,0.75,15,0.02,897.43
2012,10,Elyria-Swansea,1.38,0.94,8,0.72,36051.39
2012,10,Cherry Creek,3.32,0.1,28,1.17,233331.82
2012,10,Cherry Creek,1.52,0.1,28,0.45,89507.91
2012,11,Montbello,1.38,0.75,15,0.4,20119.25
2012,11,Elyria-Swansea,1.01,0.94,8,0.58,28766.59
2012,11,Washington Park,0.5,0.15,35,0.0,0.0
2012,11,Elyria-Swansea,0.29,0.94,8,0.28,14245.73
2012,11,Montbello,0.38,0.75,15,0.0,169.52
2012,11,Montbello,0.84,0.75,15,0.19,9338.07
2012,11,Washington Park,1.29,0.15,35,0.26,51338.35
2012,11,Montbello,1.08,0.75,15,0.28,14156.68
2012,11,Elyria-Swansea,1.62,0.94,8,0.82,40912.39
2012,11,Elyria-Swansea,2.56,0.94,8,1.19,59687.01
2012,11,Washington Park,1.74,0.15,35,0.44,87405.34
2012,11,Elyria-Swansea,1.14,0.94,8,0.63,31386.45
2012,11,Cherry Creek,0.82,0.1,28,0.17,33916.07
2012,11,Elyria-Swansea,0.67,0.94,8,0.44,21884.63
2012,11,Cherry Creek,0.32,0.1,28,0.0,0.0
2012,11,Elyria-Swansea,0.33,0.94,8,0.3,15055.74
2012,11,Elyria-Swansea,0.86,0.94,8,0.51,25717.89
2012,11,Five Points,2.67,0.82,12,1.15,57366.21
2012,11,Montbello,0.73,0.75,15,0.14,7097.07
2012,11,Cherry Creek,0.22,0.1,28,0.0,0.0
2012,11,Washington Park,0.91,0.15,35,0.11,21018.51
2012,12,Five Points,0.67,0.82,12,0.35,17388.86
2012,12,Washington Park,1.42,0.15,35,0.31,61306.68
2012,12,Montbello,3.61,0.75,15,1.3,64795.97
2012,12,Cherry Creek,1.63,0.1,28,0.49,98288.22
2012,12,Cherry Creek,0.7,0.1,28,0.12,24030.06
2012,12,Cherry Creek,0.2,0.1,28,0.0,0.0
2012,12,Washington Park,0.59,0.15,35,0.0,0.0
2012,12,Five Points,0.82,0.82,12,0.41,20339.12
2012,12,Elyria-Swansea,0.11,0.94,8,0.21,10657.63
2012,12,Washington Park,0.47,0.15,35,0.0,0.0
2012,12,Montbello,0.37,0.75,15,0.0,0.0
2012,12,Cherry Creek,1.14,0.1,28,0.3,59232.92
2012,12,Montbello,0.53,0.75,15,0.06,3177.84
2012,12,Cherry Creek,0.57,0.1,28,0.07,13334.97
2012,12,Elyria-Swansea,1.12,0.94,8,0.62,30991.56
2012,12,Five Points,0.38,0.82,12,0.23,11527.46
2012,12,Montbello,0.4,0.75,15,0.01,422.1
2012,12,Washington Park,1.17,0.15,35,0.21,41815.47
2012,12,Elyria-Swansea,0.34,0.94,8,0.31,15283.28
2012,12,Montbello,0.29,0.75,15,0.0,0.0
2012,12,Cherry Creek,0.36,0.1,28,0.0,0.0
2013,1,Five Points,1.28,0.82,12,0.59,29617.95
2013,1,Cherry Creek,0.54,0.1,28,0.06,11453.16
2013,1,Montbello,0.84,0.75,15,0.19,9348.09
2013,1,Cherry Creek,0.77,0.1,28,0.15,29694.61
2013,1,Washington Park,0.51,0.15,35,0.0,0.0
2013,1,Cherry Creek,1.3,0.1,28,0.36,71937.88
2013,1,Washington Park,0.35,0.15,35,0.0,0.0
2013,1,Montbello,1.23,0.75,15,0.34,17155.25
2013,1,Elyria-Swansea,1.23,0.94,8,0.66,33197.78
2013,1,Washington Park,0.68,0.15,35,0.01,2684.21
2013,1,Five Points,1.46,0.82,12,0.66,33170.8
2013,1,Elyria-Swansea,0.64,0.94,8,0.43,21299.05
2013,1,Cherry Creek,0.94,0.1,28,0.22,43302.53
2013,1,Washington Park,1.43,0.15,35,0.31,62312.07
2013,1,Montbello,0.53,0.75,15,0.06,3180.37
2013,1,Cherry Creek,0.64,0.1,28,0.1,19073.65
2013,1,Washington Park,0.31,0.15,35,0.0,0.0
2013,1,Cherry Creek,0.05,0.1,28,0.0,0.0
2013,1,Elyria-Swansea,0.38,0.94,8,0.32,16174.86
2013,1,Washington Park,0.48,0.15,35,0.0,0.0
2013,1,Elyria-Swansea,0.54,0.94,8,0.38,19244.82
2013,2,Cherry Creek,0.87,0.1,28,0.19,37250.98
2013,2,Elyria-Swansea,1.2,0.94,8,0.65,32493.26
2013,2,Washington Park,0.32,0.15,35,0.0,0.0
2013,2,Cherry Creek,1.34,0.1,28,0.38,75107.56
2013,2,Washington Park,2.22,0.15,35,0.63,125617.4
2013,2,Elyria-Swansea,1.25,0.94,8,0.67,33486.36
2013,2,Montbello,0.72,0.75,15,0.14,6975.52
2013,2,Montbello,0.07,0.75,15,0.0,0.0
2013,2,Five Points,1.31,0.82,12,0.6,30201.99
2013,2,Five Points,0.12,0.82,12,0.13,6331.72
2013,2,Five Points,0.55,0.82,12,0.3,14985.43
2013,2,Five Points,0.44,0.82,12,0.26,12787.06
2013,2,Elyria-Swansea,0.91,0.94,8,0.53,26669.52
2013,2,Montbello,0.48,0.75,15,0.04,2078.52
2013,2,Five Points,1.63,0.82,12,0.73,36562.98
2013,2,Montbello,0.12,0.75,15,0.0,0.0
2013,2,Washington Park,0.23,0.15,35,0.0,0.0
2013,2,Washington Park,0.45,0.15,35,0.0,0.0
2013,2,Washington Park,0.87,0.15,35,0.09,17930.09
2013,2,Montbello,1.91,0.75,15,0.61,30637.64
2013,2,Five Points,1.1,0.82,12,0.52,26042.43
2013,3,Montbello,1.03,0.75,15,0.26,13161.24
2013,3,Cherry Creek,1.67,0.1,28,0.51,101934.4
2013,3,Elyria-Swansea,0.32,0.94,8,0.3,14845.5
2013,3,Washington Park,2.28,0.15,35,0.65,130367.74
2013,3,Cherry Creek,2.3,0.1,28,0.76,151791.8
2013,3,Cherry Creek,0.51,0.1,28,0.04,8828.82
2013,3,Montbello,1.02,0.75,15,0.26,12953.36
2013,3,Cherry Creek,0.44,0.1,28,0.02,3397.1
2013,3,Montbello,0.37,0.75,15,0.0,0.0
2013,3,Montbello,1.5,0.75,15,0.45,22514.56
2013,3,Elyria-Swansea,0.78,0.94,8,0.48,24071.94
2013,3,Washington Park,1.0,0.15,35,0.14,28228.12
2013,3,Washington Park,1.4,0.15,35,0.3,59626.18
2013,3,Five Points,1.59,0.82,12,0.72,35895.43
2013,3,Montbello,1.24,0.75,15,0.35,17369.54
2013,3,Montbello,1.04,0.75,15,0.27,13354.17
2013,3,Cherry Creek,0.27,0.1,28,0.0,0.0
2013,3,Five Points,0.17,0.82,12,0.15,7300.55
2013,3,Five Points,0.4,0.82,12,0.24,12019.92
2013,3,Montbello,1.91,0.75,15,0.61,30718.83
2013,3,Montbello,2.01,0.75,15,0.65,32719.56
2013,4,Montbello,1.74,0.75,15,0.55,27280.12
2013,4,Montbello,0.6,0.75,15,0.09,4463.29
2013,4,Elyria-Swansea,0.56,0.94,8,0.39,19620.46
2013,4,Washington Park,2.0,0.15,35,0.54,108313.24
2013,4,Washington Park,0.58,0.15,35,0.0,0.0
2013,4,Montbello,0.37,0.75,15,0.0,0.0
2013,4,Washington Park,1.11,0.15,35,0.19,37192.54
2013,4,Cherry Creek,1.12,0.1,28,0.29,57985.79
2013,4,Elyria-Swansea,0.89,0.94,8,0.53,26256.06
2013,4,Five Points,0.45,0.82,12,0.26,12955.23
2013,4,Elyria-Swansea,0.85,0.94,8,0.51,25457.31
2013,4,Five Points,0.93,0.82,12,0.45,22513.18
2013,4,Elyria-Swansea,1.94,0.94,8,0.94,47209.37
2013,4,Elyria-Swansea,0.43,0.94,8,0.34,17072.98
2013,4,Cherry Creek,1.77,0.1,28,0.55,109604.35
2013,4,Five Points,0.94,0.82,12,0.45,22735.43
2013,4,Elyria-Swansea,1.61,0.94,8,0.81,40646.74
2013,4,Washington Park,0.45,0.15,35,0.0,0.0
2013,4,Five Points,2.49,0.82,12,1.08,53759.72
2013,4,Cherry Creek,0.12,0.1,28,0.0,0.0
2013,4,Cherry Creek,1.98,0.1,28,0.63,126000.71
2013,5,Cherry Creek,1.84,0.1,28,0.58,115295.87
2013,5,Elyria-Swansea,2.79,0.94,8,1.29,64306.54
2013,5,Montbello,0.28,0.75,15,0.0,0.0
2013,5,Elyria-Swansea,5.77,0.94,8,2.48,123868.22
2013,5,Elyria-Swansea,0.9,0.94,8,0.53,26514.62
2013,5,Washington Park,3.93,0.15,35,1.31,262132.51
2013,5,Montbello,2.55,0.75,15,0.87,43577.94
2013,5,Cherry Creek,7.8,0.1,28,2.96,591809.72
2013,5,Washington Park,0.4,0.15,35,0.0,0.0
2013,5,Montbello,2.84,0.75,15,0.99,49321.87
2013,5,Five Points,0.99,0.82,12,0.48,23810.14
2013,5,Cherry Creek,1.73,0.1,28,0.53,106769.92
2013,5,Washington Park,5.45,0.15,35,1.92,383999.83
2013,5,Five Points,2.03,0.82,12,0.89,44594.43
2013,5,Five Points,1.96,0.82,12,0.87,43298.02
2013,5,Elyria-Swansea,0.61,0.94,8,0.41,20668.71
2013,5,Five Points,3.38,0.82,12,1.43,71668.44
2013,5,Cherry Creek,1.65,0.1,28,0.5,100260.55
2013,5,Montbello,2.55,0.75,15,0.87,43563.53
2013,5,Five Points,2.27,0.82,12,0.99,49387.53
2013,5,Five Points,7.72,0.82,12,3.17,158300.6
2013,6,Montbello,3.18,0.75,15,1.12,56172.4
2013,6,Washington Park,1.97,0.15,35,0.53,105703.96
2013,6,Five Points,3.1,0.82,12,1.32,65901.82
2013,6,Elyria-Swansea,3.96,0.94,8,1.75,87701.67
2013,6,Five Points,5.34,0.82,12,2.21,110741.43
2013,6,Five Points,4.54,0.82,12,1.9,94815.11
2013,6,Elyria-Swansea,2.64,0.94,8,1.22,61229.79
2013,6,Montbello,2.23,0.75,15,0.74,37061.94
2013,6,Elyria-Swansea,2.96,0.94,8,1.36,67763.79
2013,6,Cherry Creek,0.58,0.1,28,0.07,14024.04
2013,6,Washington Park,0.79,0.15,35,0.06,11317.26
2013,6,Elyria-Swansea,1.92,0.94,8,0.94,46915.79
2013,6,Five Points,0.85,0.82,12,0.42,20903.7
2013,6,Washington Park,3.59,0.15,35,1.18,235403.01
2013,6,Montbello,4.73,0.75,15,1.74,87037.53
2013,6,Montbello,2.47,0.75,15,0.84,41925.11
2013,6,Washington Park,3.93,0.15,35,1.31,262301.83
2013,6,Elyria-Swansea,0.63,0.94,8,0.42,21041.18
2013,6,Five Points,4.42,0.82,12,1.85,92480.53
2013,6,Elyria-Swansea,2.72,0.94,8,1.26,62986.48
2013,6,Cherry Creek,9.19,0.1,28,3.52,703088.58
2013,7,Elyria-Swansea,0.37,0.94,8,0.32,15892.99
2013,7,Elyria-Swansea,0.45,0.94,8,0.35,17559.49
2013,7,Cherry Creek,2.53,0.1,28,0.85,170690.9
2013,7,Five Points,1.42,0.82,12,0.65,32425.97
2013,7,Montbello,0.77,0.75,15,0.16,7912.11
2013,7,Cherry Creek,0.68,0.1,28,0.11,22573.67
2013,7,Montbello,0.64,0.75,15,0.1,5228.12
2013,7,Cherry Creek,0.11,0.1,28,0.0,0.0
2013,7,Five Points,1.07,0.82,12,0.51,25335.45
